X_0,X_1,X_2,X_3,X_4
-0.6780562296524748,0.0014167140265347045,1.2889320566497633,0.7889415110975857,0.3019800210268948
-0.8493595983242095,0.6381949149581935,0.7962463432581612,1.046228894317021,-3.036982194560581
0.045922433406830665,-0.15271420393518187,1.1402342064224456,0.36883691714669337,-1.9040619545863082
1.4563045920527673,1.8096350716431011,2.0369912139292583,0.4545465533769094,3.346842898421552
-0.1683577960477719,-0.5960082171301071,1.775862993425195,1.1102608263102087,-0.04945357005703699
1.2444117701198505,1.0252912559476441,2.132252126994694,0.7004086137140314,-1.5949116896322728
1.5986849422924496,1.4294705339683313,1.0181231619407498,-0.4048367933393624,0.636277423621529
0.348604941825039,1.3310253961037894,3.0192466283745656,1.9227979568920328,-0.5097913563006727
-0.21788257231254532,-0.8427674292808557,0.515626924099461,0.21129243546294746,1.4427832182707414
1.0797440509156457,0.8728363264602719,1.5227962081654782,0.2160216902218446,2.3312302161385556
0.2858436989491395,0.6794193764582203,1.3791750676545862,0.6137159634491287,-1.1936299958893872
-2.031067706010879,-0.27537439759718685,2.1364480949643467,2.7089476147948166,-4.3960030675236474
-0.3376769887716979,0.5243830086325059,3.555728500493739,3.0914323557288155,-1.1394761016142525
-1.8232978532728368,-0.47171284847674844,1.0782980091856906,1.4661897482766904,-4.362455176171601
1.4040953334328945,1.4618634712054712,1.088344948070352,-0.14061050158010513,0.06754446129044878
-0.7124803219031515,-0.5877979060245898,1.292093101007457,0.9459714609267262,-3.5410072274404305
-0.5442868701282411,0.13511062300003104,1.6317904854172491,1.3215572068950339,-3.511816993771943
-0.2894662625530254,0.34067889149096586,1.7015106656333978,1.2390150077630893,-3.3089397615844325
-0.31290701152833217,0.1963976136416138,2.7093747234505985,2.0379627874466753,1.092323229988402
-0.042312043873997784,0.06389432367825401,2.196383543093115,1.3775737327208821,-2.769695452294952
-1.7894336652494174,-0.577690949872195,-0.46103037422354687,0.24172418751109254,-1.1871974233172502
-0.06319749634164651,0.5181963787142695,0.0023622927896249646,-0.11068671556559129,0.01662668884808094
1.107414172748165,-0.06378872628056109,2.579811412274557,0.7937683810032403,0.9622357243411024
0.08343581064843911,0.13139652379004818,1.3048114319222985,0.7435432115865034,0.6344373132793467
0.11825130928812091,0.45621336107700683,2.674435938613066,1.7726515394976095,-0.29697622269388274
-0.38245027270712445,0.14821431292715376,1.5275154764779948,0.9610172063774224,-3.072895273437938
1.0586232683037797,0.2428978397048135,1.836610546484082,0.23355814886720352,1.0581523887072857
0.7666892730033366,1.0767030250253198,5.357901379810984,3.85901464577,-0.6582198473586733
0.7537487963632279,1.4806140247836561,2.5941943628483255,1.234061056675265,-0.0924241797456049
1.9232234042880894,2.3629240836360843,2.3160389438759186,0.5822773209613293,2.947122474127746
-0.30179597088878557,0.703027155974338,1.752030995268784,1.3384061370580878,-2.2854613011840366
-0.36668948098644255,-0.07385791296348262,2.410550286015151,1.7444611901636347,-0.30425050087325956
0.8263939422949869,0.8508408124198004,1.40514609356534,0.49468548547747093,2.175101894473266
0.483736520297123,0.8229027999797974,-1.2006001650366107,-1.8061452866105197,0.7217944408200263
1.579157695717453,1.0174508704875502,1.6062745247424992,0.19076715348020737,1.7957517992426753
-0.7861330251213288,-0.2370631601717091,0.9878865721374488,0.7526453711354117,-3.094245953359054
0.8350304677215059,0.7960850074368494,1.3863986124797365,0.11007418236771846,-0.8110705198990489
0.7187970344256482,0.17804036005390034,0.005675145084349742,-0.6540900682780968,0.17729280480581
1.0557317441984093,1.0956178785289645,2.067022722195558,0.6627555648047304,-0.30126416382591725
0.2536016114539352,0.9277155517441806,2.463783619066052,1.6300609255198528,1.8774363195731625
0.23691438324767217,0.2319669299816611,2.619938625642634,1.932122024272338,-0.8269846296977332
-1.1154330597414315,0.09433611160507394,1.94570340140088,2.0809431848941937,-2.478567946602978
-0.4547081838404459,0.1015955677799053,1.9875943365448117,1.154474430640184,-0.5671598221308947
1.2669278516117615,0.5067305911094979,3.633399774879356,1.7454869536666018,-1.800458087596704
-0.48098858701593655,0.6189031558959539,2.740920272374468,2.1769671076001575,0.06851594546185047
-0.7931023016093592,-0.3215059665600428,0.9217049973297908,0.6870158602252144,-1.1596512044584875
2.260633019255282,1.4085373139504873,1.5748719512111715,-0.5236493975384405,4.143963026357258
1.872206154688673,1.1982971236618272,0.261346574223966,-1.2437707391677562,1.7613262943516483
0.727247532295511,0.6095713220455217,4.1569083369249284,2.9206054074128858,-1.5556571519945075
0.8391530785286039,0.6181129043524062,-1.8376483615003978,-2.2738238112486155,0.6799127171921774
0.2972461229535163,-0.3190931935130463,0.9848519663913551,0.06039511427586777,0.4386764432665742
0.2085674947461879,-0.3493165660298991,1.4344506380645339,0.7704003371895182,2.387141297499166
1.1975179839048549,-0.16011144001014976,1.2192813831798168,-0.09898052331709803,0.5943631540035235
-0.32661106991727323,-0.5352846025727902,2.3086333255074005,1.8121816186440547,-1.3293212564001629
-1.062926800219337,-0.8697564108044127,1.0346096402243297,1.2746514771623247,-3.8831990277670068
-0.7546517582092303,-0.16109073243028074,2.172005844529761,1.8892710413080671,-3.7072781938430337
0.33171013396641374,0.34683708724714524,1.1322542787230516,0.6659774547783244,-0.5156207098633683
-0.6411515758729289,0.30696890096360674,1.6815373006204977,1.4458543251738043,-0.0939571098678309
-0.1648548886035478,-1.122134513525218,-0.2737314866850826,-0.6753451886831128,-1.1724080285633631
-0.4104311557551043,-0.8791418165747464,0.5843702643704384,0.2530195412263422,-1.1663538656632613
1.3792448754413253,2.3711933415065394,3.4673468262730545,1.8958397160762026,-0.19120098110942707
0.4894774093868117,0.813653384221033,3.2856292420733233,2.166611903357871,-1.032670464245925
0.8976834053412313,1.0924455485335578,2.3120004790611044,0.7273574513720669,0.09730322232518174
-1.2474439719370145,-1.4354985900174793,1.2277067122732794,1.2946526439519443,-2.667731231811342
2.382711078544369,2.5032700655461677,2.3552214857016773,0.35878512510028515,2.745344542825812
-0.4362886660220788,0.6018220230106301,-0.4515461392360074,-0.1414598525239173,1.684092796719228
-0.16549196745029726,0.6944193214050356,0.16546261759497005,-0.1772731125361602,0.9053930269638268
0.48022616954180186,1.0328667197027959,0.2706791707569407,-0.23728311766291194,0.6935321017485642
-0.6585935345880303,0.1406927248807762,2.6202889678688455,2.31274082063544,-2.3444966255778716
0.8108218955160098,0.41886116361583553,2.1756043685609554,0.5849482472793412,1.7688343294425204
0.32930365662443334,-0.8547916671319792,0.5650698180428764,-0.17600466249970867,-0.2048382343923979
-0.9116413039535904,-0.12459051270879326,2.9046805445217796,2.6920232424841277,-2.0742290857336325
0.1349651691059397,-0.4207760109605281,2.5917427976805287,1.6524519781047275,0.5427427534230436
1.5872643872521677,2.0289269284467055,2.7295602559987593,1.1503200824232036,3.6758200474539158
0.14822775842169944,-0.4674981987021037,2.9222471296269457,2.0136377115079824,-1.8522901646924055
0.9127569558664048,1.027900956983531,2.934515596739912,1.5480764889186895,-2.2989059733570745
0.5335717942263261,1.12335110301755,1.945516840832756,0.9687634427283138,-2.2926026107084425
-1.555660600836937,-1.2727610041964506,1.3422958951781694,1.6609151374975966,-7.250589296817477
0.9442730697318655,0.5016990360602931,1.1375163930608423,-0.15263519187233784,1.6626617673419322
0.6814010897335612,0.9851941684778881,2.6928222930370884,1.3998021083404149,-0.829211123289392
0.1712930864018557,0.19684696599127316,4.11570441579986,2.841240970775552,-1.5269770857807166
0.867321640120587,1.2237339379532974,1.944005431402473,1.0829365407843585,0.47525007075105125
1.079849115688886,2.0801353740571624,2.382261695523942,1.1158388896761102,1.0509367000305654
0.015024337983977065,0.24746930875594061,2.41148255323152,1.8961300718206968,-1.7577213534807994
1.5440343757822819,0.770126733602415,2.1636049484488877,0.3642018737246768,1.1327801249330578
1.0726489594791293,0.5426087214118589,0.9521071172628391,-0.2101654291672549,4.915190749859398
0.7918198865269995,1.2315010588431161,1.6606720718062027,0.5968289661130403,-0.488288234642558
-1.6122801997294165,-1.3620149605308856,0.8579026671517819,1.3715788007397123,-3.144759273140608
0.7398277533426791,0.10125634624700963,2.6983650417800833,1.3130551337321656,0.7216489658849081
2.1138998843803773,1.550585563433173,0.8472544844666268,-0.9254283317557543,3.2365063637564053
-0.808231351532305,-0.8700575264771436,1.9462846132837686,1.598435400573196,-1.3628914490006383
-0.06337619067843059,0.5344381698288703,2.205022116765818,1.1435391103369483,-2.6718821858680064
0.4766595908182437,-0.18773258969338602,0.901243546288848,0.007657007506287384,-0.7561306374407459
0.62312402535245,0.6799980610645452,0.11816910306853856,-0.7509147871913867,1.6259200768446336
0.8294724320802871,0.9863098649585484,0.006619270648226205,-0.7935655932378336,0.24812174404790965
0.5045385238579359,1.1613037688780725,3.5588452527289194,2.3382915588601842,1.472447421388458
0.45317886666020246,0.7330454570717558,2.928706334886779,1.8897976834235877,1.864489466054001
1.5986642988502113,0.29248538700203097,2.332709307878388,0.45449232186695415,4.370644388978077
0.8260784572194846,0.32824682397978006,1.5399503028168304,0.3117567999371619,-0.0017566751736253217
0.7056182088699914,1.2113942208588755,2.843843354858554,1.6626888207874762,0.08241344405866177
-1.2524516402103398,-0.0389251517625786,2.5347602306893453,2.562847743135411,-3.4252714028731224
1.2975705071574757,2.0002740761287887,2.6715068991162285,1.214156310588148,0.5434505142701224
1.9836351372955234,1.4036484113102325,0.4547161416398944,-1.0714109175255955,4.007417402410798
-0.18448797086726854,0.8041366458382154,1.5413695148020705,0.9631859394331259,-2.1115369059369216
0.2798936507232127,0.09153661573483823,2.7141199560439953,1.6924461661860994,0.7379040959424834
2.8187510662082413,1.3124013729265913,3.1042299350674627,0.6788124823908133,3.780520084461454
0.316146954790881,0.15185925093034686,1.290306677036245,0.4880772814392967,-0.8481872185705039
